UserName,Handle,Timestamp,Text
#OH,@damaw71_,2020-03-30T09:14:19.000Z,"...WE PREPARE FOR THE WORSE, BUT WE HOPE FOR THE BEST - Covid-19 - Kementrian Kesehatan Malaysia"
Free Malaysia Today,@fmtoday,2020-03-30T09:08:07.000Z,#BreakingNews: 2 new deaths push Covid-19 death toll to 37. #FMTNews #Covid19 #Malaysia
BFM News,@NewsBFM,2020-03-30T09:04:32.000Z,"Covid-19 updates today:

- 3 deaths
- 156 new cases
- 91 recovered

Covid-19 total figures in Malaysia, as of 30 March 2020:

- 2,626 cases
- 37 deaths
- 479 recoveries
- 94 in ICU"
Zamar Travel & Tours,@Zamartravel,2020-03-30T08:48:10.000Z,Pray for Malaysia. Keep Covid away
murky galaxy,@amirxmira,2020-03-30T08:37:35.000Z,ok stop with artis malaysia bodoh now we focus back with covid
Canada In Malaysia,@CanadaMalaysia,2020-03-30T08:20:13.000Z,"While some Canadians resident in Malaysia are sheltering in place during Covid, any remaining Cdn travelers who still wish to return to Canada are encouraged to do so without delay to mitigate the risk of being stranded, as commercial flight options are rapidly dwindling."
Nx Dimension,@NxDimension,2020-03-30T08:12:01.000Z,"The Covid-19 virus outbreak has taught us many a great lesson about personal hygiene when it comes to protecting ourselves and the health of our loved ones during this pandemic.

#NXDimension #BrandAmbassaador #covid_19 #kitajagakita #stayathome #stayhome
 #malaysia #corona"
Nafisa,@nafisatweets,2020-03-30T07:40:10.000Z,"Recent retweet. Alhamdulillah. Honestly, I do feel Malaysia is doing a good job handling covid-19."
wawawee,@Nrhawasamin_,2020-03-30T07:02:27.000Z,"Dear Malaysia, together we break the COVID-19 chains.. PLEASE 
 im bored staying at home "
Steel Bajaar,@Steelbajaar,2020-03-30T05:34:55.000Z,"It seems #WHO is in any kind of political pressure.
When a virus named #ebola is named after its place of originate, #nipah_virus named after a village in Malaysia, Sungai Nipah , then why not #covid_19 should be called #wuhan_virus ?"
,@jun33ka,2020-03-30T04:37:51.000Z,Aku rasa aku buat account twitter ni untuk aku tengok update2 pasal kpop.. and ofcourse update pasal covid and current issues.. but why my timeline now is infested with stories and updates on malaysia nye celebs ??????? Do i have to care ???
Ganesh Kasi,@ganeshkasii,2020-03-30T04:25:52.000Z,"I have got Job offer & Visa from Singapore, Need an approval letter from 
@hcikl
 to get MOM approval letter to exit from Malaysia and enter Singapore(restriction due to COVID-19). Kindly Help 
@PMOIndia
 @MEAIndia
 @hcikl"
Leong Wai Kit,@LeongWaiKitCNA,2020-03-30T04:19:29.000Z,"Contributions been pouring in since #Covid_19 confirmed in #Myanmar 

Eg: Local businesses donate ventilators, #Malaysia, #Thailand give hand gels, face masks, #Singapore contributes N95 masks"
Tan Seng Giaw,@Senggiaw,2020-03-30T02:24:02.000Z,"Covid-19 Malaysia: 2470 cases, 34 deaths and 52 on ventilators. The authorities try to get equipment and medical supplies. There are shortages. All countries compete for medical supplies."
1004 (천사),@NFarahanisah,2020-03-30T02:06:29.000Z,"Even Kylie Jenner donate 1Million usd to help this outbreak COVID-19,but Malaysian celebs give shout their heart out like they come from B40..they think about money more rather than help malaysia ?? Even can't donate some of mask"
ki,@pizzaqqi,2020-03-30T02:02:26.000Z,"theres 000000000.1% glad that covid-19 happened in malaysia. so that we can see the rich true colours, the scammers, the greedy, the stubborn and the selfish. hopefully, this will end soon so we can choose who to support"
 Geoff Siddle ,@SidsPubs,2020-03-30T01:54:54.000Z,"#StayHomeTuesday, a social experiment:
Let’s try, for one day, to not go out tomorrow, not use food deliveries, not require anyone to be on the roads, just for one day. Do you think it could happen?
#JustStayAtHome #Covid_19 #Malaysia #Coronavirus #Challenge"
Hazel Sali,@lady_chantek,2020-03-30T01:49:51.000Z,China was fighting COVID-19 war in January but Dr Lee Boon Chye said in February Malaysia was ok? You can see the coronavirus izzit? How do you know it had not spread in Malaysia? Bullshitlah!
KammoSiWong,@KammoSiWong,2020-03-30T00:58:52.000Z,"If the Covid 19 Bill in the US is true to its word, small businesses will be getting directly  government funding in the short term unlike #Malaysia. Small businesses are getting almost nothing."
David Yao,@LegooMandarin,2020-03-30T00:54:32.000Z,"Coronavirus Cases increased from 600k to 700k in just 36 hours!  COVID-19 CORONAVIRUS PANDEMIC Worldwide:    
Last updated: March 29, 2020, 23:16 GMT  7：16 AM  Malaysia Time 
Coronavirus Cases: 720,668 
Deaths: 33,925
Recovered: 150,920"
Coronavirus Stats,@covid_data,2020-03-29T22:20:02.000Z,"Amount of coronavirus tests done in Malaysia is 13876 as of 20 Mar 2020

#coronavirus #COVID19 #CoronaVirusUpdates #Covid_19"
MD Iqbal Ahmad ایم ڈی اقبال احمد,@mdiq4u,2020-03-29T21:06:47.000Z,Dear #Muslims Pliz Understnd we have to avoid crowd & accept #SocialDistancing amidst #CoronavirusOutbreak.Since Jan People are dying aftr getting #Covid_19 + then why Religious Gatherings at Mosque in #Malaysia that leads to 190 New cases of #COVID +.I do offer Namaj but at Home
GAP,@thegagapboi,2020-03-29T21:04:57.000Z,"Kau nak tahu ape hikmah di sebalik Covid-19 yang terang terang depan mata?

1. America is not the greatest
2. Artist Malaysia ni muka bertalam
3. Some rich people has the most hideous attitude
4. He tells us which is the real black and white"
Akir,@akirrrr_,2020-03-29T20:42:03.000Z,COVID-19 in Malaysia restores back humanity and sympathy 
HAIKARL™,@wakdodot_,2020-03-29T19:49:15.000Z,"Orang tengok entertainment yang hampa bangga sangat tu berbayaq okay, bukan free. And you get your pay from what we pay, assholes. Like seriously, DO YOUR WHATEVER SO-CALLED CONTRIBUTIONS EVER HELP MALAYSIA RECOVER FROM COVID-19? Bunch of fkers"
Vyshnavee Ganasen,@VyshnaveeG,2020-03-29T19:06:46.000Z,"China: *Their celebrities are helping the country*
S. Korea: *Their celebrities are helping the country*
Malaysia: *The celebrities are asking help from government*
#Covid_19"
Mimi,@itismemimi,2020-03-29T19:02:57.000Z,I'm still not believe that Malaysia now have 35 death cases due of Covid-19. Stay safe everyone. Jangan degil. Patuhlah kepada perintah kerajaan. Stay at home. 
学习英语教中文,@wzhplovelj,2020-03-29T18:40:04.000Z,"#COVID-19#Face Mask#Europe# CoranaVIRUS # Portugal  #Switzerland#Spain # Germany#Singapore #Malaysia n95FACE MASK, CHEAP AND BEST , HAVE CE AND FDA!"
Hell Fakinaway,@glassesojo,2020-03-29T17:17:38.000Z,when I said I’m planning on convincing my parents to stay in Malaysia and live there for at least half a year I didn’t mean covid pointing a gun at their village telling them to stay home
Hussein El Hage Hassan,@Hussein_H_H_,2020-03-29T16:11:08.000Z,"Coronavirus COVID-19 Global Cases 29/3/2020 (5: 12 PM)
T. Confirmed : 685 623

7 402 Turkey
5 962 Portugal
5 655 Canada
4 239 Norway
3 980 Australia
3 904 Brazil
3 865 Israel
3 700 Sweden
2 716 Czechia
2 564 Denmark
2 470 Malaysia
2 415 Ireland
1 909 Chile
1 831 Luxembourg"
kaygee,@hidayat_abas,2020-03-29T16:08:09.000Z,Artist malaysia yg kata business na kene bayar ribu2 tu... jeffree star company worth more and he give fully remuneration to his employee and health insurance and etc during this covid case. Thats all
COVID-19 Real Time Numbers,@Covid19Rtn,2020-03-29T16:04:16.000Z,"209 New cases in USA. Total cases in USA: 125308
3 New cases in Syria. Total cases in Syria: 9
8 New deaths in USA. Total deaths in USA: 2246
30 New deaths in Malaysia. Total deaths in Malaysia: 35

#Covid_19 #COVID2019"
COVID-19 Real Time Numbers,@Covid19Rtn,2020-03-29T15:49:47.000Z,"-29 New deaths in Malaysia. Total deaths in Malaysia: 5
3 New deaths in Luxembourg. Total deaths in Luxembourg: 21
1 New death in Bolivia. Total deaths in Bolivia: 1
1 New death in Syria. Total deaths in Syria: 1

#Covid_19 #COVID2019"
Wawa | Jooheon light,@wawaivy_,2020-03-29T15:47:15.000Z,This whole Covid-19 quarantine in malaysia showing the real life version of parasite. With less gore thou
Fumio Daimidō,@cheryna27,2020-03-29T15:14:18.000Z,"Am watching Sky.

They have this Yougov interview, where the perception towards government is being shown in figure. How well or how bad the government is performing and handling Covid-19 is being measured.

It will be interesting if we can see this  figure in Malaysia."
uni,@secretchoki,2020-03-29T15:00:30.000Z,"worth it ke doh balik malaysia idk ah, i feel like with the situation right now, there's atleast one person who's positive covid-19 on every flight. to be in a closed space for 14+ hours.. 
 and that someone could be me, nauzubillah"
TheMalaysianInsight,@msianinsight,2020-03-29T14:57:14.000Z,"JUST IN : Malaysia has another death from #Covid_19 today,  raising total to 35. Casualty is a 57-year-old woman with history of travel to Indonesia."
Free Malaysia Today,@fmtoday,2020-03-29T14:51:17.000Z,"#BreakingNews: Woman, 57, with travel history to Indonesia, is 35th Covid-19 death. #FMTNews #Malaysia #Covid19"
Cik Rose,@eqcreativemy,2020-03-29T14:00:00.000Z,"Top 10 DEATH COVID-19 in the ASIA (29/3/2020):
China: 3,306
South Korea: 152
Indonesia: 114
Philipine: 71
Japan: 52
Malaysia: 34
India: 25
Thailand: 7
Bangladesh: 5
Singapore: 3

#COVIDー19 
#CoronavirusPandemic 
#StaySafeStayHome"
Cik Rose,@eqcreativemy,2020-03-29T13:57:23.000Z,"Top 10 CASE COVID-19 in the ASIA (29/3/2020):
China: 82,378
South Korea: 9,583
Malaysia: 2,470
Japan: 1,693
Thailand: 1,388
Indonesia: 1,285
Philipine: 1,418
India: 987
Singapore: 844
Vietnam: 188

#COVIDー19 
#CoronavirusPandemic 
#StaySafeStayHome"
Mehran Memon,@MehranMemon32,2020-03-29T13:44:56.000Z,"South Korea faced massive Surge of Cases because of a church gathering. Similarly, Indonesia and Malaysia's number of cases are related to religious gathering. And Pakistan is no exception. This Raiwand returnees are bigges cariers of Covid.
#BanTableegis"
jesuiscalm,@hzzzbzzz,2020-03-29T13:41:33.000Z,"Takpe la Vivy & Aleeya (whoever tf you are), though you guys have more than enough money to ease other people’s burden, but Malaysians generally worship #BasicMinimum 

Pergi masak for frontliners, baca doa untuk kesejahteraan Malaysia from Covid-19 & pakai narrative Makcik Kiah."
Forreal..,@alkemist222,2020-03-29T13:23:19.000Z,"Malaysia, jom buat Earth Hour, sending peace, love & healing to the universe. #COVID19 #Covid_19 #WHO #CoronaUpdate #COVID19malaysia #tv3 #buletinutama #KKM"
business major bourgeoisie,@topsbottoms,2020-03-29T11:48:56.000Z,"I’ve seen 
@DGHisham
 on every single thing every single day since covid came to malaysia that I’m getting emotionally attached "
Free Malaysia Today,@fmtoday,2020-03-29T11:45:12.000Z,#BreakingNews: Selangor locality locked down amid spike in Covid-19 cases. #FMTNews #Malaysia #MovementControlOrder
キスティナ,@QistinaAmi,2020-03-29T11:35:36.000Z,"Orang bertungkus lumus nak balik malaysia bc covid , me and my friends pening kepala fikir nk balik jepun mcm mana like we dont want toooo but the universities dont want to make a quick and early decision for online classes or extending the spring break etc.."
angelo,@itslolo05,2020-03-29T11:24:30.000Z,rakyat Malaysia pls la be cooperate and responsible due to this covid-19 case cuz it's not a joke anymore. Kementerian Kesihatan Malaysia (KKM) predict that covid-19 case will getting worst on mid term of April if rakyat Malaysia still not change their attitude start from now.
SAMUEL N. KAHORO,@lenotey,2020-03-29T11:22:23.000Z,"COVID-19 KENYA END TIMES:
The EndTimes of world war two and struggle for independence came to an End; Beginning another EndTime Era which our leaders missed  and we were LEFT BEHIND by our Peers Singapore, South Korea & Malaysia.
TO OUR YOUNG GENERATION; FEAR NOT, THIS ENDTIME."
Imad Rabani,@imadrabani,2020-03-29T11:14:11.000Z,"Malaysia Right Now

T20 + Artis VS rakyat marhaen #Covid_19"
Hasanah Haha,@HamizanHasanah,2020-03-29T11:05:40.000Z,If covid-19 cases rise to 1000 in NZ can I ask malaysia government to send chartered flight and help me and other malaysians to evacuate from here ?
saileashkumar,@saileash,2020-03-29T11:04:18.000Z," #Malaysia reported 150 new cases and 7 new deaths.
Total cases — 2470, deaths — 34. #Covid_19 #coronavirusindia #CoronaUpdate #CoronaAlert #SundayThoughts #SundayMotivation #SundayMorning #sundayvibes #SundayService"
Coronavirus Stats,@covid_data,2020-03-29T11:00:12.000Z,"COVID-19 Stats For 
 Malaysia:

Currently Infected: 2,048
Recovered: 388
Deaths: 34
Serious or Critical: 73

#coronavirus #Covid_19 #CoronaVirusUpdates #COVID19"
Robert Kimbell #TimeForThePeople,@Rob_Kimbell,2020-03-29T10:57:40.000Z,"Has COVID-19 changed your attitude towards foreign undergraduates studying here in the UK rather than at British university campuses located in those same students' home countries, e.g. the University of Nottingham near KL in Malaysia, or Lancaster University in Accra, Ghana?"
COVID-19,@covid19_status,2020-03-29T10:55:52.000Z," - Today, we have  2470 cases in Malaysia. #COVID19 #coronavirus #coronavirusMalaysia #covidMalaysia"
Ashree Aedan Azhar,@ashree78,2020-03-29T10:09:30.000Z,"Unlike the rest of the world, Covid-19 have surely cause different symptoms to Malaysian celebrities. Brain malfunction is the most common symptom. I urge WHO to study the evolution of the virus in Malaysia to protect the mental health of the Malaysian citizen."
winston&co.,@winstonetco,2020-03-29T10:02:09.000Z,"RT BFMradio: RT NewsBFM: Covid-19 updates today:

- 7 deaths
- 150 new cases
- 68 recovered

Covid-19 total figures in Malaysia, as of 29 March 2020:

- 2,470 cases
- 34 deaths
- 388 recoveries
- 73 in ICU"
Marcus Osborne,@brandconsultant,2020-03-29T10:02:07.000Z,"I actually think that what the gov of #Malaysia is doing in relation to #Covid_19 is pretty good but the messaging is not clear, nor are communications. As a result, when/if it works, they won't be able to leverage successes as well as they could do"
Moosa Rameez 2020,@moosaFelidhoo,2020-03-29T10:00:23.000Z,"Malaysia ramps up efforts to fight Covid-19, says it will be able to conduct 16,500 tests daily compared to 7,000 right now. 
29/3/20"
"... TaeTaeJaykay
#หวานใจมิวกลัฟ",@TaetaeJaykay,2020-03-29T09:09:03.000Z,"covid-19 Malaysia: 7 new death, total 34 death as of 29/3"
Ahmad Musaddiq,@thekangbae2,2020-03-29T09:09:02.000Z,"29/3/2020 Malaysia #Covid_19 #CoronaUpdate 

Confirmed : 2,470 [+150] 
Recovered : 388 [+68]
Deaths : 34 [+7]
ICU : 73 [52 need ventilator]"
potato.com,@potatonesh,2020-03-29T08:55:38.000Z,"Just sit at home with a cup of coffee 
 while listening to melody song #melody #StayAtHomeAndStaySafe #Covid_19 #CoronaUpdate #Malaysia #malaysiacovid19 #StayAtHome #DudukRumah
 #DudukRumahDiamDiam"
sery,@itsanshine,2020-03-29T08:31:25.000Z,macam2 drama artis malaysia time2 covid-19 ni. I'm enjoying it fuh
get me a tix to mars pls,@hxdx07,2020-03-29T07:57:14.000Z,"Real-time Pandemic Chart in Malaysia:

#1 Covid-19 (=)
#2 Money (NEW)
#3 Stupidity  (
)"
Rebekah,@EyesOfTruth_,2020-03-29T07:43:24.000Z,"“The world’s largest glove maker, Malaysia’s Top Glove Corporation Bhd, which makes one in every five gloves globally, expects a product shortage as demand from Europe and the United States is exceeding its capacity” #Covid_19 #CoronaCrisisuk #CoronavirusLockdown #coronavirus"
Bunga Cantek,@zAra_fLeUr,2020-03-29T07:39:23.000Z,"I've decided. My travel saving this year will be bring fwd to next year. Road trip around Malaysia perhaps? Lets pray this COVID-19 going away fast, ok? So that we can build up our economy back & we can go travel like we always do. After that, we talk about oversea's trip, ok?"
Black Consciousness New Age,@Wearbiko,2020-03-29T07:30:15.000Z,"My humble advice to all Africans is to end this illusive dream and take a cue from India, China, Brazil, Singapore, Malaysia, and South Korea by putting their hopes only in themselves and working hard to develop their countries #Covid_19 #Africa"
senthil,@eeesenthilkumar,2020-03-29T07:14:06.000Z,"I am working in Singapore, I came to Malaysia for a business visit. DUe to COVID-19 issue, the Singapore close the border for workers to return to Singapore.  
@narendramodi
  @DrSJaishankar
 @CMOTamilNadu
  @Vijayabaskarofl"
senthil,@eeesenthilkumar,2020-03-29T06:47:18.000Z,"Dear Sir, I am stuck in the Malaysia due to COVID-19 boarder close. Malaysian Govmnt trying to bring their people in trichurappali. can you help to accomodate that filght so I can reach India ? 
@narendramodi
 @DrSJaishankar
 @CMOTamilNadu
 @Vijayabaskarofl"
𝓥𝓮𝓷𝓲𝓰𝓷𝓮𝓽𝓽𝓮,@Aveurice,2020-03-29T06:05:01.000Z,I envy my cousins and relatives on my mom's side in Malaysia based on how they brag their government's healthy system in fighting against COVID-19 and made myself feel like I wanna go back naaaaaaaa huehue
,@stereographic07,2020-03-29T05:56:40.000Z,covid ni membuatkan kita sedar betapa selfish golongan T20 yg ada dkt Malaysia ni. they even asked for the gov to help them too bc they have more bills to pay than the B40? some of the B40's didn't even had a TV in their house and the T20 is asking money to pay for their netflix?
tristan,@trjstn,2020-03-29T04:54:42.000Z,Omg I bought a pair of jeans from some guy in Malaysia and he said he couldn’t mail them due to covid but he shipped them via boat and they should be here in a couple MONTHS....
Chan Quin Er,@ChanQuinEr,2020-03-29T04:50:45.000Z,"WHEN COVID-19 IS BEATEN and normalcy ensues, businesses and commerce will resume. But given that Malaysia is a highly open economy and an active trading nation, slowing global growth will mean that we will be in a slowing economic cycle. (7/8)"
Tan Seng Giaw,@Senggiaw,2020-03-29T04:22:52.000Z,"Covid-19 Malaysia: Health Workers. More than 80 workers are infected with the virus. The authorities must look after all frontline workers fairly, including adequate tests and protective gear."
Alfie Zainal,@alfiezainal,2020-03-29T01:41:04.000Z,We should stop comparing advanced/rich nations cash handouts. We are still developing and we can’t afford it. Yes times are gonna be hard. But know this we are way better than most developing nations in taking care of our own #englishnews #malaysia #Covid_19
GM Kader,@GMKader14,2020-03-29T01:28:28.000Z,"When Malaysia implemented the Movement Restricted Order on 18th March to control the spread of Covid-19, everyone’s primary concern was on food shortage.
But it seems that the month-long shutdown in our little known nation has had an unexpected side effect global condom shortage"
#KitaMintaLima,@amarulfiqri,2020-03-29T01:12:16.000Z,An Experimental Drug For Ebola Is Now Getting A Second Shot Against COVID-19 In Malaysia
𝚖𝚊𝚕𝚒𝚑𝚊 𝚛𝚊𝚖𝚕𝚊𝚗,@maliharamiza,2020-03-29T00:12:13.000Z,Love to see that Malaysia putting so much effort in handling Covid-19. 
Biodiversityloss,@BiodiversitySoS,2020-03-28T23:53:14.000Z,"In Malaysia & Indonesia, due to Covid-19, police and army personnel are largely being deployed in urban areas to enforce lockdowns or help build emergency health facilities etc, so not able to monitor protected forests etc. So danger of forest being cleared without constraints"
Tan Sri Dato Dr Hj Mujeebudeen,@TSDMujeebudeen,2020-03-28T21:56:45.000Z,"COVID19 update 5.30am 29.03.2020

1) in US alone Covid cases surge passed more than 120,000
2) in UK alone Death could reach 20,000 IF NESSESARY ACTION IS NOT TAKEN
3) ** In ITALY more than 10,000 DIED..!!
4) Worldwide DEATH - 30,500

PLEASE STAY @ HOME & STAY SAFE MALAYSIA "
D A N,@SyahdanOfficial,2020-03-28T21:42:53.000Z,Brace yourself for 3rd wave of Covid-19 Malaysia.
iSimp,@aizat_____,2020-03-28T18:50:09.000Z,InshaaAllah habis issue COVID kita bercuti dalam Malaysia. Penang sounds fun. For now stay at home. We help each other.
sak,@sakiinahkamal,2020-03-28T18:35:44.000Z,"my mom said some people just found out that covid-19 is also an airbone disease but only works in countries that are hot & humid, damn that's exacty malaysia "
Mj Sharm,@mj_sharm,2020-03-28T17:49:27.000Z,"This suggestion for Government Malaysia, to safe our country from COVID 19...  # as Malaysia citizens we ready clean and serve, each per Taman and kampung got persatuan  , pls call them to arrange needed help for people and cleaning environment... to support government..."
hi,@nojustdontt,2020-03-28T17:25:19.000Z,5 out 6 of us patata will be back in Malaysia soon. I am the only one who isn't sure yet hmm covid please reduce yourself pls
Anas Alam Faizli,@aafaizli,2020-03-28T16:09:45.000Z,"America 
@realDonaldTrump
, we humbly urge you to follow China, South Korea and Malaysia on how to deal with #coronavirus #covid-19 urgently. You need to buckle up fast! The world must win this. Humanity must win this. Together."
COVID-19,@covid19_status,2020-03-28T15:57:11.000Z," - Today, we have  2320 cases in Malaysia. #COVID19 #coronavirus #coronavirusMalaysia #covidMalaysia"
"Finn (ze/zir, they/them)",@trifinnity,2020-03-28T15:00:07.000Z,"While we are in this Covid-19 lockdown, does anyone have any recommended accessible texts/articles on Malaysia's Orang Asal? I know very little about them and I want to change that."
