UserName,Handle,Timestamp,Text
Alyssa J.,@cookiemonstaly,2021-03-17T16:45:06.000Z,"TW: suicide

Today marks the first anniversary of Malaysia entering the Movement Control Order (MCO).

Along with the 1,220 deaths from COVID-19, I mourn for all those who have left us because poor governance left them completely alone, ignored, and helpless."
🄲🄸🄺 🄳🄴🄴,@r_yussairi6663,2021-03-17T16:10:52.000Z,365 days of covid Malaysia!!!!
Barry Chan Kong Heng,@barrychan889,2021-03-17T13:16:08.000Z,"Latest Status COVID-19 of Malaysia on March 17, 2021

Total Active Cases: 15,075 (New Cases: 1,219)

Total ICU Cases: 154 (Intubated: 64)

Total Recovered Cases: 310,958 (New Recovered Cases: 1,346)

Total Deaths: 1,220 (New Deaths: 2)

Total Confirmed Cases: 327,253"
TheMalaysianInsight,@msianinsight,2021-03-17T10:02:34.000Z,"JUST IN: Malaysia's #Covid_19 death toll is at 1,220 with 2 new deaths. 
* 1,346 discharged, total remain as 310,958.
* 1,219 new cases, total now is 327,253.
* 15,075 active cases
* 154 in ICU, 64 on ventilators. 

#StaySafeStayHealthy"
Tamil Cinema Ulagam (Malaysia),@ulagam_cinema,2021-03-17T09:33:52.000Z,"#Malaysia will give badge for every individual those who get Vaccinated for Covid.

This badge is mandatory to enter any premises or public places after 3 phase of vaccination Completed by February 2022

It will help government to trace unvaccinated peoples"
Malaysia COVID19 Updates,@malaysia_covid,2021-03-17T09:32:35.000Z,"Malaysia COVID 17/3

Confirmed : 327,253 [+1,219] 7 imported
Recovered : 310,958 [+1,346] 95.02%
Deaths : 1,220 [+2] 0.37%
ICU : 154 [+2]
Intubated : 64 [-4]
Active Case : 15,075 [-129]

Vac
1st dose : 346,508 (+25,177)

Registered for vaccine
People :  5,742,572 (+108,669)"
ファイ,@gibmefaiidesu,2021-03-17T09:25:22.000Z,It’s been a year since I rushed back from Malaysia to Singapore because of Covid-19
Ysah Sakari,@SakariYsah,2021-03-17T06:42:28.000Z,"A total of 346,508 people have received the first dose of the Pfizer-BioNTech vaccine under the first phase of the National Covid-19 Immunisation Programme as of yesterday, according to a graphic uploaded by Health Minister Datuk Seri Dr Adham Baba. #Covid19 #Malaysia"
Tan Seng Giaw,@Senggiaw,2021-03-17T04:04:46.000Z,"Safety first: countries such as Denmark Germany and Indonesia suspend AstraZeneca Covid-19 vaccine as it is suspected to cause blood clots in lungs. World Health Organisation says the vaccine is safe.
 There are factors like politics and  trade competition.
Malaysia keeps an eye."
Covid Vaccine Progress,@vaccinneprogres,2021-03-17T03:49:36.000Z,"Covid-19 Vaccine Tracker Updates: 2021-03-17

▓░░░░░░░░░ 13.25% +0.26 Lithuania
░░░░░░░░░░ 9.43% +0.67 Luxembourg
░░░░░░░░░░ 4.26% +0.19 Macao
░░░░░░░░░░ 0.93% +0.03 Malaysia
▓▓▓░░░░░░░ 39.35% +1.22 Maldives"
